station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
EHGG,2022-03-30 02:25,39.20,37.40,93.19,260.00,3.00,0.00,29.74,,3.73,,BKN,OVC,,,1100.00,1400.00,,,-DZ,,,,,,,36.92,EHGG 300225Z AUTO 26003KT 6000 -DZ BKN011 OVC014 04/03 Q1007 REDZ,
EHGG,2022-03-30 02:55,39.20,37.40,93.19,280.00,4.00,0.00,29.74,,3.73,,SCT,BKN,OVC,,600.00,800.00,900.00,,,,,,,,,35.83,EHGG 300255Z AUTO 28004KT 6000 SCT006 BKN008 OVC009 04/03 Q1007,
EHGG,2022-03-30 03:25,41.00,39.20,93.24,300.00,4.00,0.00,29.74,,3.73,,BKN,OVC,,,600.00,700.00,,,,,,,,,,37.93,EHGG 300325Z AUTO 30004KT 270V330 6000 BKN006 OVC007 05/04 Q1007,
EHGG,2022-03-30 03:55,41.00,39.20,93.24,10.00,7.00,0.00,29.74,,6.21,,FEW,SCT,BKN,,700.00,800.00,900.00,,,,,,,,,35.75,EHGG 300355Z AUTO 01007KT 340V040 9999 FEW007 SCT008 BKN009 05/04 Q1007 BECMG BKN012,
EHGG,2022-03-30 04:25,41.00,37.40,86.89,10.00,7.00,0.00,29.74,,6.21,,BKN,OVC,,,1100.00,1400.00,,,,,,,,,,35.75,EHGG 300425Z AUTO 01007KT 330V040 9999 BKN011 OVC014 05/03 Q1007 TEMPO BKN012,
EHGG,2022-03-30 04:55,41.00,35.60,80.93,10.00,7.00,0.00,29.74,,6.21,,SCT,BKN,OVC,,1900.00,2400.00,3500.00,,,,,,,,,35.75,EHGG 300455Z AUTO 01007KT 340V040 9999 SCT019 BKN024 OVC035 05/02 Q1007 TEMPO BKN012,
EHGG,2022-03-30 05:25,39.20,35.60,86.79,10.00,6.00,0.00,29.74,,6.21,,NSC,,,,,,,,,,,,,,,34.20,EHGG 300525Z AUTO 01006KT 340V040 9999 NSC 04/02 Q1007 NOSIG,
EHGG,2022-03-30 05:55,39.20,35.60,86.79,30.00,4.00,0.00,29.74,,6.21,,NSC,,,,,,,,,,,,,,,35.83,EHGG 300555Z AUTO 03004KT 350V050 9999 NSC 04/02 Q1007 NOSIG,
EHGG,2022-03-30 06:25,39.20,35.60,86.79,20.00,3.00,0.00,29.74,,6.21,,NSC,,,,,,,,,,,,,,,36.92,EHGG 300625Z AUTO 02003KT 9999 NSC 04/02 Q1007 NOSIG,
EHGG,2022-03-30 06:55,41.00,37.40,86.89,30.00,3.00,0.00,29.71,,6.21,,NSC,,,,,,,,,,,,,,,38.98,EHGG 300655Z AUTO 03003KT 010V070 9999 NSC 05/03 Q1006 NOSIG,
EHGG,2022-03-30 07:25,41.00,37.40,86.89,40.00,5.00,0.00,29.71,,6.21,,FEW,,,,2600.00,,,,,,,,,,,37.08,EHGG 300725Z AUTO 04005KT 360V060 9999 FEW026 05/03 Q1006 NOSIG,
EHGG,2022-03-30 07:55,41.00,37.40,86.89,50.00,7.00,0.00,29.71,,6.21,,FEW,BKN,BKN,,1200.00,1600.00,2100.00,,,,,,,,,35.75,EHGG 300755Z AUTO 05007KT 020V090 9999 FEW012 BKN016 BKN021 05/03 Q1006 TEMPO BKN011,
EHGG,2022-03-30 08:25,42.80,35.60,75.50,40.00,7.00,0.00,29.71,,6.21,,SCT,BKN,OVC,,1400.00,1700.00,2000.00,,,,,,,,,37.94,EHGG 300825Z AUTO 04007KT 9999 SCT014 BKN017 OVC020 06/02 Q1006 TEMPO BKN011,
EHGG,2022-03-30 08:55,41.00,35.60,80.93,360.00,7.00,0.00,29.74,,6.21,,FEW,OVC,,,2500.00,3200.00,,,,,,,,,,35.75,EHGG 300855Z AUTO 36007KT 310V040 9999 FEW025 OVC032 05/02 Q1007 RERA TEMPO BKN011,
EHGG,2022-03-30 09:25,42.80,35.60,75.50,30.00,8.00,0.00,29.71,,6.21,,FEW,SCT,BKN,,1600.00,2600.00,3200.00,,,,,,,,,37.42,EHGG 300925Z AUTO 03008KT 350V060 9999 FEW016 SCT026 BKN032 06/02 Q1006 TEMPO BKN014,
EHGG,2022-03-30 09:55,42.80,35.60,75.50,50.00,9.00,0.00,29.71,,6.21,,SCT,BKN,,,1700.00,2100.00,,,,,,,,,,36.94,EHGG 300955Z AUTO 05009KT 9999 SCT017 BKN021 06/02 Q1006 NOSIG,
EHGG,2022-03-30 10:25,42.80,35.60,75.50,60.00,8.00,0.00,29.71,,6.21,,FEW,OVC,,,2000.00,3400.00,,,,,,,,,,37.42,EHGG 301025Z AUTO 06008KT 030V090 9999 FEW020 OVC034 06/02 Q1006 NOSIG,
EHGG,2022-03-30 10:55,44.60,33.80,65.61,60.00,8.00,0.00,29.71,,6.21,,SCT,BKN,,,2100.00,3900.00,,,,,,,,,,39.63,EHGG 301055Z AUTO 06008KT 020V090 9999 SCT021 BKN039 07/01 Q1006 NOSIG,
EHGG,2022-03-30 11:25,42.80,33.80,70.28,30.00,8.00,0.00,29.71,,6.21,,FEW,BKN,BKN,,2100.00,2500.00,2800.00,,,,,,,,,37.42,EHGG 301125Z AUTO 03008KT 9999 FEW021/// BKN025/// BKN028/// 06/01 Q1006 NOSIG,
EHGG,2022-03-30 11:55,44.60,32.00,61.03,40.00,8.00,0.00,29.71,,6.21,,FEW,BKN,OVC,,2600.00,3000.00,3400.00,,,,,,,,,39.63,EHGG 301155Z AUTO 04008KT 9999 FEW026 BKN030 OVC034 07/00 Q1006 NOSIG,
EHGG,2022-03-30 12:25,44.60,30.20,56.74,30.00,9.00,0.00,29.68,,6.21,,SCT,BKN,,,3500.00,3900.00,,,,,,,,,,39.18,EHGG 301225Z AUTO 03009KT 340V080 9999 SCT035 BKN039 07/M01 Q1005 NOSIG,
EHGG,2022-03-30 12:55,46.40,30.20,53.00,40.00,8.00,0.00,29.68,,6.21,,SCT,,,,3800.00,,,,,,,,,,,41.85,EHGG 301255Z AUTO 04008KT 350V080 9999 SCT038 08/M01 Q1005 NOSIG,
EHGG,2022-03-30 13:25,44.60,30.20,56.74,50.00,8.00,0.00,29.68,,6.21,,SCT,BKN,,,3400.00,3900.00,,,,,,,,,,39.63,EHGG 301325Z AUTO 05008KT 020V080 9999 SCT034 BKN039 07/M01 Q1005 NOSIG,
EHGG,2022-03-30 13:55,44.60,30.20,56.74,60.00,9.00,0.00,29.68,,6.21,,BKN,OVC,,,3500.00,4000.00,,,,,,,,,,39.18,EHGG 301355Z AUTO 06009KT 020V100 9999 BKN035 OVC040 07/M01 Q1005 NOSIG,
EHGG,2022-03-30 14:25,44.60,28.40,52.72,50.00,7.00,0.00,29.65,,6.21,,BKN,BKN,,,3700.00,4300.00,,,,,,,,,,40.14,EHGG 301425Z AUTO 05007KT 360V090 9999 BKN037 BKN043 07/M02 Q1004 NOSIG,
EHGG,2022-03-30 14:55,44.60,30.20,56.74,40.00,8.00,0.00,29.65,,6.21,,SCT,BKN,,,3600.00,4100.00,,,,,,,,,,39.63,EHGG 301455Z AUTO 04008KT 360V070 9999 SCT036 BKN041 07/M01 Q1004 NOSIG,
EHGG,2022-03-30 15:25,44.60,28.40,52.72,20.00,8.00,0.00,29.65,,6.21,,SCT,BKN,,,3900.00,4400.00,,,,,,,,,,39.63,EHGG 301525Z AUTO 02008KT 350V050 9999 SCT039 BKN044 07/M02 Q1004 NOSIG,
EHGG,2022-03-30 15:55,42.80,30.20,60.79,20.00,8.00,0.00,29.65,,6.21,,FEW,SCT,BKN,,3300.00,4400.00,4800.00,,,,,,,,,37.42,EHGG 301555Z AUTO 02008KT 340V060 9999 FEW033 SCT044 BKN048 06/M01 Q1004 NOSIG,
EHGG,2022-03-30 16:25,42.80,30.20,60.79,20.00,9.00,0.00,29.65,,6.21,,FEW,SCT,BKN,,2400.00,3000.00,4000.00,,,,,,,,,36.94,EHGG 301625Z AUTO 02009KT 350V060 9999 FEW024 SCT030 BKN040 06/M01 Q1004 NOSIG,
EHGG,2022-03-30 16:55,41.00,32.00,70.08,40.00,10.00,0.00,29.65,,6.21,,FEW,SCT,BKN,,2400.00,3000.00,3800.00,,DZ,,,,,,,34.25,EHGG 301655Z AUTO 04010KT 010V070 9999 DZ FEW024/// SCT030/// BKN038/// 05/M00 Q1004 BECMG -RADZ,
EHGG,2022-03-30 17:25,39.20,32.00,75.16,10.00,7.00,0.00,29.65,,6.21,,FEW,BKN,BKN,,2700.00,3100.00,3600.00,,-DZ,,,,,,,33.56,EHGG 301725Z AUTO 01007KT 310V060 9999 -DZ FEW027 BKN031 BKN036 04/M00 Q1004 REDZ NOSIG,
EHGG,2022-03-30 17:55,39.20,28.40,64.93,10.00,7.00,0.00,29.65,,6.21,,OVC,,,,3100.00,,,,-DZ,,,,,,,33.56,EHGG 301755Z AUTO 01007KT 340V070 9999 -DZ OVC031 04/M02 Q1004 REDZ BECMG -RADZ,
EHGG,2022-03-30 18:25,41.00,26.60,56.22,20.00,6.00,0.00,29.65,,6.21,,FEW,BKN,OVC,,2500.00,3600.00,4000.00,,,,,,,,,36.37,EHGG 301825Z AUTO 02006KT 340V050 9999 FEW025 BKN036 OVC040 05/M03 Q1004 NOSIG,
EHGG,2022-03-30 18:55,39.20,28.40,64.93,40.00,8.00,0.00,29.65,,6.21,,FEW,OVC,,,2500.00,3500.00,,,,,,,,,,32.98,EHGG 301855Z AUTO 04008KT 010V070 9999 FEW025 OVC035 04/M02 Q1004 NOSIG,
EHGG,2022-03-30 19:25,39.20,30.20,69.88,40.00,9.00,0.00,29.68,,6.21,,FEW,BKN,OVC,,2100.00,2700.00,3200.00,,,,,,,,,32.47,EHGG 301925Z AUTO 04009KT 9999 FEW021 BKN027 OVC032 04/M01 Q1005 NOSIG,
EHGG,2022-03-30 19:55,37.40,30.20,74.98,50.00,9.00,0.00,29.68,,6.21,,SCT,BKN,BKN,,2000.00,2400.00,3300.00,,,,,,,,,30.23,EHGG 301955Z AUTO 05009KT 020V080 9999 SCT020 BKN024 BKN033 03/M01 Q1005 NOSIG,
EHGG,2022-03-30 20:25,37.40,28.40,69.67,50.00,8.00,0.00,29.65,,6.21,,SCT,BKN,OVC,,2600.00,2900.00,3200.00,,,,,,,,,30.76,EHGG 302025Z AUTO 05008KT 020V080 9999 SCT026 BKN029 OVC032 03/M02 Q1004 NOSIG,
EHGG,2022-03-30 20:55,39.20,28.40,64.93,50.00,9.00,0.00,29.65,,6.21,,BKN,,,,2600.00,,,,,,,,,,,32.47,EHGG 302055Z AUTO 05009KT 9999 BKN026 04/M02 Q1004,
EHGG,2022-03-30 21:25,37.40,28.40,69.67,60.00,9.00,0.00,29.65,,6.21,,FEW,OVC,,,3300.00,4500.00,,,,,,,,,,30.23,EHGG 302125Z AUTO 06009KT 020V080 9999 FEW033 OVC045 03/M02 Q1004,
EHGG,2022-03-30 21:55,37.40,28.40,69.67,70.00,6.00,0.00,29.65,,6.21,,FEW,SCT,OVC,,3000.00,3500.00,4600.00,,,,,,,,,32.03,EHGG 302155Z AUTO 07006KT 040V100 9999 FEW030 SCT035 OVC046 03/M02 Q1004,
EHGG,2022-03-30 22:25,37.40,28.40,69.67,60.00,5.00,0.00,29.65,,6.21,,SCT,OVC,,,3600.00,4000.00,,,,,,,,,,32.81,EHGG 302225Z AUTO 06005KT 9999 SCT036 OVC040 03/M02 Q1004,
EHGG,2022-03-30 22:55,37.40,30.20,74.98,60.00,8.00,0.00,29.65,,6.21,,FEW,OVC,,,2400.00,3000.00,,,DZ,,,,,,,30.76,EHGG 302255Z AUTO 06008KT 020V080 9999 DZ FEW024 OVC030 03/M01 Q1004,
EHGG,2022-03-30 23:25,37.40,30.20,74.98,70.00,6.00,0.00,29.65,,6.21,,SCT,BKN,BKN,,1600.00,1900.00,2300.00,,,,,,,,,32.03,EHGG 302325Z AUTO 07006KT 040V110 9999 SCT016 BKN019 BKN023 03/M01 Q1004,
EHGG,2022-03-30 23:55,37.40,30.20,74.98,50.00,5.00,0.00,29.65,,6.21,,FEW,SCT,BKN,,1900.00,2400.00,3000.00,,,,,,,,,32.81,EHGG 302355Z AUTO 05005KT 010V070 9999 FEW019 SCT024 BKN030 03/M01 Q1004,
EHGG,2022-03-31 00:25,37.40,30.20,74.98,40.00,7.00,0.00,29.62,,6.21,,FEW,BKN,OVC,,2200.00,3000.00,3500.00,,,,,,,,,31.36,EHGG 310025Z AUTO 04007KT 9999 FEW022/// BKN030/// OVC035/// 03/M01 Q1003,
EHGG,2022-03-31 00:55,37.40,30.20,74.98,30.00,7.00,0.00,29.62,,6.21,,BKN,BKN,OVC,,2100.00,2500.00,3100.00,,,,,,,,,31.36,EHGG 310055Z AUTO 03007KT 9999 BKN021 BKN025 OVC031 03/M01 Q1003,
EHGG,2022-03-31 01:25,37.40,32.00,80.65,30.00,6.00,0.00,29.62,,6.21,,BKN,OVC,,,2800.00,3200.00,,,-DZRA,,,,,,,32.03,EHGG 310125Z AUTO 03006KT 9999 -DZRA BKN028 OVC032 03/M00 Q1003,
EHGG,2022-03-31 01:55,37.40,32.00,80.65,30.00,5.00,0.00,29.62,,6.21,,FEW,OVC,,,2000.00,2900.00,,,-DZ,,,,,,,32.81,EHGG 310155Z AUTO 03005KT 350V050 9999 -DZ FEW020 OVC029 03/00 Q1003,
EHGG,2022-03-31 02:25,37.40,33.80,86.69,30.00,6.00,0.00,29.59,,6.21,,OVC,,,,3000.00,,,,-DZRA,,,,,,,32.03,EHGG 310225Z AUTO 03006KT 360V060 9999 -DZRA OVC030 03/01 Q1002,
EHGG,2022-03-31 02:55,37.40,33.80,86.69,30.00,8.00,0.00,29.59,,6.21,,FEW,SCT,OVC,,800.00,1000.00,1600.00,,-RA,,,,,,,30.76,EHGG 310255Z AUTO 03008KT 350V050 9999 -RA FEW008 SCT010 OVC016 03/01 Q1002 REDZRA,
EHGG,2022-03-31 03:25,35.60,33.80,93.08,20.00,7.00,0.00,29.59,,6.21,,FEW,BKN,BKN,FEW,700.00,900.00,1000.00,1500.00,-RA,,,,,,,29.17,EHGG 310325Z AUTO 02007KT 360V060 9999 -RA FEW007 BKN009 BKN010 FEW015CB 02/01 Q1002 REDZRA,
EHGG,2022-03-31 03:55,35.60,33.80,93.08,30.00,8.00,0.00,29.59,,6.21,,SCT,BKN,BKN,FEW,500.00,600.00,800.00,1500.00,-RA,,,,,,,28.55,EHGG 310355Z AUTO 03008KT 9999 -RA SCT005 BKN006 BKN008 FEW015CB 02/01 Q1002,
EHGG,2022-03-31 04:25,35.60,33.80,93.08,30.00,8.00,0.00,29.56,,4.97,,BKN,OVC,,,400.00,500.00,,,-RA,,,,,,,28.55,EHGG 310425Z AUTO 03008KT 350V060 8000 -RA BKN004 OVC005 02/01 Q1001 TEMPO 6000 BKN005,
EHGG,2022-03-31 04:55,35.60,33.80,93.08,20.00,7.00,0.00,29.59,,3.73,,BKN,OVC,,,400.00,500.00,,,-RA,,,,,,,29.17,EHGG 310455Z AUTO 02007KT 350V050 6000 -RA BKN004 OVC005 02/01 Q1002 TEMPO 8000 BKN005,
EHGG,2022-03-31 05:25,35.60,33.80,93.08,30.00,7.00,0.00,29.56,,4.97,,BKN,OVC,,,400.00,500.00,,,-RASN,,,,,,,29.17,EHGG 310525Z AUTO 03007KT 350V060 8000 -RASN BKN004 OVC005 02/01 Q1001 TEMPO 6000,
EHGG,2022-03-31 05:55,35.60,33.80,93.08,40.00,8.00,0.00,29.56,,5.59,,FEW,BKN,BKN,,400.00,600.00,700.00,,-RA,,,,,,,28.55,EHGG 310555Z AUTO 04008KT 9000 -RA FEW004 BKN006 BKN007 02/01 Q1001 TEMPO 6000 -RASN BKN006,
EHGG,2022-03-31 06:25,35.60,33.80,93.08,40.00,8.00,0.00,29.56,,5.59,,SCT,BKN,OVC,,400.00,500.00,700.00,,DZ,,,,,,,28.55,EHGG 310625Z AUTO 04008KT 360V060 9000 DZ SCT004 BKN005 OVC007 02/01 Q1001 TEMPO 6000 RADZ -RASN BKN004,
EHGG,2022-03-31 06:55,35.60,33.80,93.08,50.00,8.00,0.00,29.56,,5.59,,BKN,OVC,,,400.00,600.00,,,-RA,,,,,,,28.55,EHGG 310655Z AUTO 05008KT 9000 -RA BKN004 OVC006 02/01 Q1001 REDZRA TEMPO 6000 -RADZ -RASN BKN005,
EHGG,2022-03-31 07:25,35.60,33.80,93.08,50.00,9.00,0.00,29.56,,6.21,,SCT,OVC,,,400.00,500.00,,,-DZ,,,,,,,27.99,EHGG 310725Z AUTO 05009KT 9999 -DZ SCT004 OVC005 02/01 Q1001 REDZ TEMPO 6000 -RADZ -RASN BKN004,
EHGG,2022-03-31 07:55,35.60,33.80,93.08,60.00,11.00,0.00,29.56,,6.21,,SCT,BKN,OVC,,500.00,600.00,700.00,,DZ,,,,,,,27.02,EHGG 310755Z AUTO 06011KT 9999 DZ SCT005 BKN006 OVC007 02/01 Q1001 TEMPO 7000 -RADZ -RASN BKN004,
EHGG,2022-03-31 08:25,35.60,33.80,93.08,60.00,11.00,0.00,29.56,,6.21,,SCT,BKN,BKN,,500.00,700.00,800.00,,-RADZ,,,,,,,27.02,EHGG 310825Z AUTO 06011KT 030V090 9999 -RADZ SCT005 BKN007 BKN008 02/01 Q1001 TEMPO 6000 -RADZ -RASN BKN004,
EHGG,2022-03-31 08:55,35.60,33.80,93.08,60.00,13.00,0.00,29.59,,6.21,,FEW,BKN,OVC,,500.00,600.00,700.00,,-RA,,,,,,,26.18,EHGG 310855Z AUTO 06013KT 020V080 9999 -RA FEW005 BKN006 OVC007 02/01 Q1002 REDZRA TEMPO 4000 -RASN BKN004,
EHGG,2022-03-31 09:25,33.80,32.00,93.03,50.00,12.00,0.00,29.59,,1.99,,SCT,BKN,OVC,,400.00,500.00,600.00,,-SNRA,,,,,,,24.29,EHGG 310925Z AUTO 05012KT 3200 -SNRA SCT004 BKN005 OVC006 01/00 Q1002 TEMPO 2500 SNRA BKN003,
EHGG,2022-03-31 09:55,33.80,32.00,93.03,50.00,12.00,0.00,29.59,,2.55,,FEW,BKN,OVC,,400.00,500.00,600.00,,-SN,,,,,,,24.29,EHGG 310955Z AUTO 05012KT 020V080 4100 -SN FEW004 BKN005 OVC006 01/00 Q1002 TEMPO 1200 SN VV003,
EHGG,2022-03-31 10:25,33.80,32.00,93.03,50.00,10.00,0.00,29.59,,1.06,,SCT,BKN,OVC,,300.00,400.00,600.00,,-SHSN,,,,,,,25.23,EHGG 311025Z AUTO 05010KT 010V070 1700 -SHSN SCT003/// BKN004/// OVC006/// 01/00 Q1002 RESN TEMPO 1200 SN VV002,
EHGG,2022-03-31 10:55,32.00,32.00,100.00,50.00,12.00,0.00,29.59,,0.75,,SCT,BKN,OVC,,300.00,400.00,500.00,,SN,,,,,,,22.00,EHGG 311055Z AUTO 05012KT 010V070 1200 R05/1300U SN SCT003 BKN004 OVC005 00/M00 Q1002 TEMPO 1700 -SN VV002,
EHGG,2022-03-31 11:25,32.00,32.00,100.00,40.00,13.00,0.00,29.59,,0.62,,SCT,BKN,OVC,,300.00,400.00,600.00,,SN,,,,,,,21.57,EHGG 311125Z AUTO 04013KT 020V080 1000 R05/1100U SN SCT003 BKN004 OVC006 00/M00 Q1002 TEMPO 1700 -SN VV002,
EHGG,2022-03-31 11:55,32.00,32.00,100.00,40.00,13.00,0.00,29.56,,0.75,,FEW,BKN,OVC,,300.00,400.00,500.00,,-SN,,,,,,,21.57,EHGG 311155Z AUTO 04013KT 010V070 1200 R05/1500N -SN FEW003/// BKN004/// OVC005/// 00/M00 Q1001 RESN TEMPO 1700 VV002,
EHGG,2022-03-31 12:25,32.00,32.00,100.00,40.00,12.00,0.00,29.56,,4.35,,SCT,BKN,OVC,,400.00,500.00,600.00,,-RA,,,,,,,22.00,EHGG 311225Z AUTO 04012KT 7000 -RA SCT004/// BKN005/// OVC006/// 00/M00 Q1001 REFZRA TEMPO 2500 -SN VV002,
EHGG,2022-03-31 12:55,33.80,32.00,93.03,50.00,13.00,0.00,29.56,,2.24,,SCT,BKN,OVC,,400.00,500.00,600.00,,-RA,,,,,,,23.87,EHGG 311255Z AUTO 05013KT 010V070 3600 -RA SCT004 BKN005 OVC006 01/00 Q1001 REDZRA TEMPO 2500 -SN VV002,
EHGG,2022-03-31 13:25,33.80,32.00,93.03,50.00,13.00,0.00,29.56,,1.99,,BKN,BKN,OVC,,400.00,500.00,600.00,,-SN,,,,,,,23.87,EHGG 311325Z AUTO 05013KT 3200 -SN BKN004 BKN005 OVC006 01/00 Q1001 TEMPO 1400 SN BKN002,
EHGG,2022-03-31 13:55,33.80,32.00,93.03,60.00,14.00,0.00,29.56,,0.99,,SCT,BKN,OVC,,400.00,500.00,600.00,,-SN,,,,,,,23.48,EHGG 311355Z AUTO 06014KT 1600 -SN SCT004 BKN005 OVC006 01/00 Q1001 TEMPO 1400 SN BKN002,
EHGG,2022-03-31 14:25,33.80,32.00,93.03,60.00,16.00,0.00,29.56,,1.12,,SCT,BKN,OVC,,500.00,600.00,800.00,,-SN,,,,,,,22.76,EHGG 311425Z AUTO 06016KT 030V090 1800 -SN SCT005 BKN006 OVC008 01/00 Q1001 TEMPO 1400 SN BKN003,
EHGG,2022-03-31 14:55,33.80,32.00,93.03,60.00,18.00,0.00,29.56,,0.99,,FEW,SCT,BKN,,500.00,600.00,800.00,,SN,,,,,,,22.12,EHGG 311455Z AUTO 06018KT 030V090 1600 SN FEW005/// SCT006/// BKN008/// 01/00 Q1001 TEMPO 1400 BKN003,
EHGG,2022-03-31 15:25,33.80,32.00,93.03,60.00,18.00,0.00,29.59,,3.11,,FEW,SCT,BKN,,1000.00,2100.00,2500.00,,-SN,,,,,,,22.12,EHGG 311525Z AUTO 06018KT 030V090 5000 -SN FEW010 SCT021 BKN025 01/00 Q1002 TEMPO 1400,
EHGG,2022-03-31 15:55,33.80,32.00,93.03,50.00,17.00,0.00,29.59,,6.21,,FEW,BKN,OVC,,2700.00,3000.00,3400.00,,-SNRA,,,,,,,22.43,EHGG 311555Z AUTO 05017KT 020V080 9999 -SNRA FEW027/// BKN030/// OVC034/// 01/M00 Q1002 NOSIG,
EHGG,2022-03-31 16:25,35.60,30.20,80.51,50.00,19.00,0.00,29.59,,6.21,29.00,FEW,SCT,OVC,,2100.00,2400.00,2800.00,,-RA,,,,,,,24.20,EHGG 311625Z AUTO 05019G29KT 020V090 9999 -RA FEW021 SCT024 OVC028 02/M01 Q1002 NOSIG,
EHGG,2022-03-31 16:55,37.40,28.40,69.67,60.00,20.00,0.00,29.59,,6.21,34.00,FEW,BKN,OVC,,2500.00,2800.00,3200.00,,-UP,,,,,,,26.31,EHGG 311655Z AUTO 06020G34KT 030V090 9999 -UP FEW025 BKN028 OVC032 03/M02 Q1002 NOSIG,
EHGG,2022-03-31 17:25,35.60,28.40,74.80,60.00,24.00,0.00,29.62,,6.21,35.00,FEW,BKN,OVC,,1800.00,4100.00,4500.00,,,,,,,,,22.92,EHGG 311725Z AUTO 06024G35KT 020V090 9999 FEW018 BKN041 OVC045 02/M02 Q1003 NOSIG,
EHGG,2022-03-31 17:55,35.60,28.40,74.80,60.00,20.00,0.00,29.65,,6.21,,SCT,OVC,,,2300.00,2700.00,,,-SN,,,,,,,23.92,EHGG 311755Z AUTO 06020KT 9999 -SN SCT023 OVC027 02/M02 Q1004 NOSIG,
EHGG,2022-03-31 18:25,35.60,26.60,69.46,50.00,18.00,0.00,29.65,,6.21,,FEW,SCT,OVC,,2200.00,2700.00,3100.00,,,,,,,,,24.49,EHGG 311825Z AUTO 05018KT 020V080 9999 FEW022 SCT027 OVC031 02/M03 Q1004 NOSIG,
EHGG,2022-03-31 18:55,35.60,26.60,69.46,40.00,21.00,0.00,29.68,,6.21,31.00,FEW,BKN,BKN,,2700.00,3300.00,3700.00,,,,,,,,,23.65,EHGG 311855Z AUTO 04021G31KT 9999 FEW027 BKN033 BKN037 02/M03 Q1005 NOSIG,
EHGG,2022-03-31 19:25,35.60,26.60,69.46,50.00,21.00,0.00,29.68,,6.21,35.00,FEW,BKN,OVC,,2400.00,3100.00,3700.00,,-UP,,,,,,,23.65,EHGG 311925Z AUTO 05021G35KT 360V080 9999 -UP FEW024 BKN031 OVC037 02/M03 Q1005 NOSIG,
EHGG,2022-03-31 19:55,35.60,26.60,69.46,50.00,18.00,0.00,29.68,,6.21,,FEW,SCT,,,3500.00,4500.00,,,,,,,,,,24.49,EHGG 311955Z AUTO 05018KT 020V080 9999 FEW035 SCT045 02/M03 Q1005 NOSIG,
EHGG,2022-03-31 20:25,33.80,28.40,80.36,60.00,22.00,0.00,29.71,,2.24,,BKN,BKN,,,2200.00,2600.00,,,-SNSG,,,,,,,20.99,EHGG 312025Z AUTO 06022KT 3600 -SNSG BKN022/// BKN026/// 01/M02 Q1006 TEMPO 2000,
EHGG,2022-03-31 20:55,32.00,30.20,92.97,50.00,20.00,0.00,29.71,,1.37,,FEW,OVC,,,600.00,1600.00,,,-SN,,,,,,,19.14,EHGG 312055Z AUTO 05020KT 2200 -SN FEW006/// OVC016/// 00/M01 Q1006,
EHGG,2022-03-31 21:25,32.00,30.20,92.97,50.00,17.00,0.00,29.74,,1.18,,FEW,SCT,BKN,,400.00,1000.00,1700.00,,SHSN,,,,,,,20.08,EHGG 312125Z AUTO 05017KT 1900 SHSN FEW004 SCT010 BKN017 00/M01 Q1007,
EHGG,2022-03-31 21:55,32.00,30.20,92.97,60.00,15.00,0.00,29.74,,1.55,,FEW,BKN,OVC,,500.00,1700.00,2000.00,,SN,,,,,,,20.78,EHGG 312155Z AUTO 06015KT 2500 SN FEW005 BKN017 OVC020 00/M01 Q1007,
EHGG,2022-03-31 22:25,32.00,30.20,92.97,50.00,13.00,0.00,29.74,,1.93,,SCT,BKN,,,1800.00,2200.00,,,-SN,,,,,,,21.57,EHGG 312225Z AUTO 05013KT 3100 -SN SCT018 BKN022 00/M01 Q1007,
EHGG,2022-03-31 22:55,32.00,30.20,92.97,40.00,13.00,0.00,29.74,,2.42,,FEW,SCT,BKN,,1100.00,2000.00,2400.00,,-SN,,,,,,,21.57,EHGG 312255Z AUTO 04013KT 010V070 3900 -SN FEW011 SCT020 BKN024 00/M01 Q1007,
EHGG,2022-03-31 23:25,32.00,30.20,92.97,40.00,16.00,0.00,29.74,,6.21,,FEW,SCT,BKN,,2400.00,3000.00,3500.00,,-FZUP,,,,,,,20.42,EHGG 312325Z AUTO 04016KT 9999 -FZUP FEW024 SCT030 BKN035 00/M01 Q1007,
EHGG,2022-03-31 23:55,33.80,28.40,80.36,40.00,15.00,0.00,29.74,,6.21,,SCT,BKN,BKN,,2700.00,3100.00,4500.00,,,,,,,,,23.11,EHGG 312355Z AUTO 04015KT 010V070 9999 SCT027 BKN031 BKN045 01/M02 Q1007,
EHGG,2022-04-01 00:25,33.80,26.60,74.63,50.00,18.00,0.00,29.74,,6.21,,FEW,BKN,BKN,,2700.00,3100.00,3700.00,,,,,,,,,22.12,EHGG 010025Z AUTO 05018KT 9999 FEW027/// BKN031/// BKN037/// 01/M03 Q1007,
EHGG,2022-04-01 00:55,33.80,26.60,74.63,50.00,15.00,0.00,29.74,,6.21,,SCT,BKN,,,3600.00,4100.00,,,,,,,,,,23.11,EHGG 010055Z AUTO 05015KT 9999 SCT036 BKN041 01/M03 Q1007,
EHGG,2022-04-01 01:25,33.80,24.80,69.25,50.00,12.00,0.00,29.77,,6.21,,SCT,BKN,,,3900.00,4500.00,,,,,,,,,,24.29,EHGG 010125Z AUTO 05012KT 9999 SCT039 BKN045 01/M04 Q1008,
